id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
ozsu77pdl1qshegexnbjfqvp,Troels,Kløve Hallstrøm,Troels,Kløve,Male,T. Kløve,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1990-10-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,77.0,right,8.0,2022-07-08Z,2024-06-30Z,active,no,NaN,Horsens,NaN,NaN
s8c0oxnoqt6zi7pi88rwawvd,Jacob,Buus Jacobsen,Jacob,Buus,Male,J. Buus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,67.0,NaN,NaN,2024-02-22Z,2024-06-30Z,active,no,NaN,Odense,NaN,NaN
v5l81gxg2i8p5imhugkqiexg,Benjamin,Bruhn Rasmussen,Benjamin,Rasmussen,Male,B. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,35.0,2023-06-03Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN
10lj2qekb1e4c8ful68b1pazt,Tobias,Pajbjerg Anker,Tobias,Anker,Male,T. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-03-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,left,4.0,2022-07-01Z,2023-07-29Z,active,no,NaN,Herning,NaN,NaN
139g7ilwvcpl519v3scnweg2d,Lucas Tomas,Jensen,Lucas,Jensen,Male,L. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1994-10-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,77.0,right,7.0,2021-08-21Z,NaN,active,yes,NaN,Holstebro,NaN,NaN
18vvlxsaoloypja4fdddj687o,Omar,Jebali,Omar,Jebali,Male,O. Jebali,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,2000-02-19,Tunisia,2um1icx6ftp1auliaxyw0ou6y,NaN,NaN,NaN,34.0,2023-06-27Z,2025-01-16Z,active,no,NaN,NaN,NaN,NaN
1w8gujxthv0lfjrn98paa1uga,Carl,Lange,Carl,Lange,Male,C. Lange,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,10.0,2022-08-09Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
1xnmt5nglgobckvgacol5xfbp,Henrik,Pedersen,Henrik,Pedersen,Male,H. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1978-01-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2021-07-01Z,2023-11-03Z,active,no,NaN,NaN,NaN,NaN
27gr6h19dyehzbcu0z0wsz5xx,Rune,Sjælland Frantsen,Rune,Frantsen,Male,R. Frantsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-10-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,both,12.0,2021-08-23Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
2f4y5mi3etkk6brrwcifmbitw,Nicolai,Vistisen,NaN,NaN,Male,N. Vistisen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2002-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,16.0,2021-08-18Z,2024-02-29Z,active,no,NaN,NaN,NaN,NaN
2ogyn0qvu3gayxh058iuy7384,Jeppe,Syndergaard Jensen,NaN,NaN,Male,J. Syndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2022-08-02Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
2wwpfsducpmryacr17y8k70iy,Baptiste Jean,Rolland,Baptiste,Rolland,Male,B. Rolland,France,7gww28djs405rfga69smki84o,Defender,player,2003-01-14,France,7gww28djs405rfga69smki84o,186.0,NaN,right,NaN,2023-08-20Z,2024-02-01Z,active,no,NaN,NaN,NaN,NaN
40ifyh0wgq2iuozpkgxkw7tre,Benjamin,Smales-Braithwaite,Benni,Smales-Braithwaite,Male,B. Smales-Braithwaite,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-04-29,England,1fk5l4hkqk12i7zske6mcqju6,185.0,NaN,right,23.0,2023-07-20Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN
4co0qum6rrd28hl9pqewjs0t0,Jonathan,Rosengaard,NaN,NaN,Male,J. Rosengaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,26.0,2024-04-27Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
53kw5p6gotrsqc5d3wkiv7fqi,Fabrice,Ndzie Mezama,Fabrice,Ndzie Mezama,Male,F. Mezama,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2002-12-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,NaN,2023-01-30Z,2023-08-31Z,active,no,NaN,NaN,NaN,NaN
59z6x0k4b0ysvdcmovx75hbmc,Magnus,Pedersen,NaN,NaN,Male,M. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,24.0,2024-05-16Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
5gc4aouty93b7kbin9cpgrdre,Anton,Søjberg Horup,Anton,Søjberg,Male,A. Søjberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,80.0,NaN,21.0,2021-09-01Z,2023-08-09Z,active,no,NaN,NaN,NaN,NaN
5hr1cb6e6xb3eyjnau7w4825l,Rasmus,Thellufsen Pedersen,Rasmus,Thellufsen,Male,R. Thellufsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,70.0,both,22.0,2024-01-28Z,NaN,active,yes,NaN,Sæby,NaN,NaN
5nved2kta2hk8103hkyhq33hm,Mattias,Jakobsen,Mattias,Jakobsen,Male,M. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,3.0,2022-07-06Z,2024-02-01Z,active,no,NaN,NaN,NaN,NaN
6gi9kejni27hjp7b43djczz6d,Philip,Rejnhold Olsen,Philip,Rejnhold,Male,P. Rejnhold,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,75.0,both,3.0,2024-03-15Z,NaN,active,yes,NaN,København,NaN,NaN
6t6k24gn6zwxz1g6c3n4ph0q,Mathias,Haarup,Mathias,Haarup,Male,M. Haarup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-02-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,NaN,NaN,27.0,2023-06-27Z,NaN,active,yes,NaN,NaN,NaN,NaN
6xnn9048x2zmwprfsg0lhq61g,Mads,Houkjær,NaN,NaN,Male,M. Houkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2007-06-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,37.0,2024-03-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
6zxcmzp7w6esj54g05tvk7ai1,Kasper,Lunding Jakobsen,Kasper,Lunding,Male,K. Lunding,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-07-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,69.0,left,14.0,2023-09-01Z,2024-07-10Z,active,no,NaN,NaN,NaN,NaN
78iynnu6cnznv6fxpo4br4mlm,Victor Sylvestre,Mpindi Ekani,Victor,Mpindi,Male,V. Mpindi,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,1997-02-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,190.0,82.0,right,29.0,2022-08-27Z,2025-02-03Z,active,no,NaN,NaN,NaN,NaN
7ar33yy0wd5ah5o8om1l12pgq,Marcus,Serup Hannesbo,Marcus,Hannesbo,Male,M. Hannesbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-05-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,69.0,left,11.0,2023-07-16Z,NaN,active,yes,NaN,NaN,NaN,NaN
7hjje0m3ssh678vkup0un3zmc,David,Olsen,NaN,NaN,Male,D. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1973-12-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2020-07-15Z,NaN,active,yes,NaN,NaN,NaN,NaN
7j35sfip0xb51mpa91wzikrh0,Oskar Skovbjerg,Øhlenschlæger,Oskar,Øhlenschlæger,Male,O. Øhlenschlæger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,NaN,both,20.0,2023-06-27Z,2025-01-30Z,active,no,NaN,NaN,NaN,NaN
868zn7yt4l7ascbl3jju32fis,Mads,Lyderik Christiansen,NaN,NaN,Male,M. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,15.0,2023-08-01Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN
8iprpvzdpcoseq7vb0nac3cic,Dario,Pisaturo,NaN,NaN,Male,D. Pisaturo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,28.0,2024-04-27Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
9hf3cqj9cd6m2x4sb05e0n1t5,Oscar Carl,Linnér,Oscar,Linnér,Male,O. Linnér,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1997-02-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,200.0,84.0,right,16.0,2024-03-09Z,2024-06-30Z,active,no,NaN,Stockholm,NaN,NaN
9hrk925snetyt0a5hpw3em6tw,Kasper,Kjellingbro,NaN,NaN,Male,K. Kjellingbro,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,32.0,2024-05-16Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
9i4z1z2yitnza33yuuxfoby8k,Lucas Tri Hung,Andersen,NaN,NaN,Male,L. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2024-05-12Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
9l89n30nejpn2u22ygvchwnze,Lasse,Steffensen,NaN,NaN,Male,L. Steffensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-08-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,2019-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
9vbxe5gvruap8h546efz3nx1w,Andreas,Rise Kristiansen,NaN,NaN,Male,A. Rise Kristiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,31.0,2024-04-27Z,NaN,active,yes,NaN,NaN,NaN,NaN
9y2jqheyw7vuscwsj9yyxuga,Gustav Bonde,Dahl,Gustav,Dahl,Male,G. Dahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-03-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,25.0,2023-07-20Z,2024-08-15Z,active,no,NaN,NaN,NaN,NaN
a7eramyy1bd8msxmg84ctc8ut,Ayo,Simon Okosun,Ayo Simon,Okosun,Male,A. Simon Okosun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-07-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,85.0,right,8.0,2023-01-31Z,NaN,active,yes,NaN,Kopenhagen,Nigeria,63pvdwrsiq5b07mzi8igqei9p
ag1psg17osvgbq5fz9xo7kmj8,Zean,Peetz Dalügge,Zean,Dalügge,Male,Z. Dalügge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-07-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,19.0,2023-08-30Z,2024-02-29Z,active,no,NaN,NaN,NaN,NaN
alvc454edslfjld3g3wcn7yp6,Tim Erik,Hartzell,Tim,Hartzell,Male,T. Hartzell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-10-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,44.0,2024-01-29Z,2024-08-06Z,active,no,NaN,NaN,NaN,NaN
anh9yln71anor44xeh5zp9n56,Bo,Zinck,NaN,NaN,Male,B. Zinck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1979-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,NaN,2023-11-03Z,2024-09-30Z,active,no,NaN,NaN,NaN,NaN
b0yv1pcxifawqx6r1cfqq3otm,Zander,Hyltoft,Zander,Hyltoft,Male,Z. Hyltoft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-09-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,NaN,right,14.0,2020-08-01Z,2023-08-25Z,active,no,NaN,NaN,NaN,NaN
bubntd7xg8lyqaaw3utf3p8gk,Emil,Adrendrup Nielsen,Emil,Nielsen,Male,E. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-04-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,17.0,2022-07-19Z,2024-04-03Z,active,no,NaN,NaN,NaN,NaN
bz8d17weyl989ssa4drf9d5ka,Thomas Albert,Christiansen,Thomas,Christiansen,Male,T. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,18.0,2021-01-26Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
c8btmt9x3j3yhm8sa4tgch34k,Mads Krogsøe,Eriksen,Mads,Eriksen,Male,M. Eriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-10-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,NaN,right,13.0,2023-06-27Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
dcocgxtuabo0rwzwukvqky9uy,Marcus,Bundgaard Sørensen,Marcus,Bundgaard,Male,M. Bundgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,197.0,75.0,right,1.0,2022-01-31Z,2024-03-14Z,active,no,NaN,NaN,NaN,NaN
dery8ktfkfh6kqt9g8tnxk7op,Terence,Baya,Terence,Baya,Male,T. Baya,France,7gww28djs405rfga69smki84o,Defender,player,1998-01-12,France,7gww28djs405rfga69smki84o,181.0,73.0,left,2.0,2021-08-07Z,2024-06-30Z,active,no,NaN,Longjumeau,Congo,1s2y6o0lwj69dj5ib5pid8f6r
ef7l91pb4w6yk7lijxjxlievp,Mads,Juul Greve,Mads,Greve,Male,M. Greve,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1989-09-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,NaN,right,5.0,2021-08-27Z,2025-01-07Z,active,no,NaN,NaN,NaN,NaN
egwhlgopjtjkop7ozy7ltk1cl,Frederik,Lindbøg Børsting,Frederik,Børsting,Male,F. Børsting,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-02-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,74.0,both,6.0,2024-01-29Z,2025-06-30Z,active,yes,NaN,Aalborg,NaN,NaN
eliciww307c6fs2mg347z1iei,Caden Christopher,Clark,Caden,Clark,Male,C. Clark,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-05-27,USA,7hr2f89v44y65dyu9k92vprwn,180.0,73.0,NaN,37.0,2023-09-01Z,2023-12-31Z,active,no,NaN,Medina,NaN,NaN
f2juonp2g71fa38eirs3zmyac,Danny,Beshara,NaN,NaN,Male,D. Beshara,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,30.0,2024-04-27Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
y4dl1rer075c9wz6zhx7skbt,Oscar,Buch,Oscar,Buch,Male,O. Buch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,97.0,2023-01-31Z,2024-06-15Z,active,no,NaN,NaN,NaN,NaN
